7/17/2019 2:04:54 PM,(-253.7, 2.8, 171.6),(355.3, 226.3, 0.1),når man sejler tilbage til mædding,0,,0,0,False,No Region,173
7/17/2019 2:04:55 PM,(-266.1, 2.8, 162.6),(355.3, 226.3, 0.1),når man sejler tilbage til mædding,0,,0,0,False,EelTrap Region,174
7/17/2019 2:04:56 PM,(-282.0, 2.8, 150.9),(356.2, 213.3, 0.1),når man sejler tilbage til mædding,0,,0,0,False,EelTrap Region,175
7/17/2019 2:04:57 PM,(-296.5, 2.8, 141.1),(357.7, 183.1, 0.2),når man sejler tilbage til mædding,0,,0,0,False,EelTrap Region,176
7/17/2019 2:04:58 PM,(-305.2, 2.8, 134.4),(358.2, 157.1, 0.1),når man sejler tilbage til mædding,0,,0,0,False,EelTrap Region,177
7/17/2019 2:04:59 PM,(-309.7, 2.8, 128.9),(357.7, 164.1, 0.1),når man sejler tilbage til mædding,0,,0,0,False,EelTrap Region,178
7/17/2019 2:05:00 PM,(-311.0, 2.8, 123.2),(3.3, 167.1, 0.1),når man sejler tilbage til mædding,0,,0,0,False,EelTrap Region,179
7/17/2019 2:05:01 PM,(-311.2, 2.8, 120.6),(4.0, 166.4, 0.1),T¢mme åleruse,4,,0,0,False,EelTrap Region,180
7/17/2019 2:05:01 PM,(-311.3, 2.8, 120.3),(4.0, 166.4, 0.1),T¢mme åleruse,0,,0,0,False,EelTrap Region,181
7/17/2019 2:05:02 PM,(-311.4, 2.8, 119.2),(3.7, 166.6, 0.1),T¢mme åleruse,0,,0,0,False,EelTrap Region,182
7/17/2019 2:05:03 PM,(-311.3, 2.8, 118.9),(1.7, 237.6, 0.1),T¢mme åleruse,0,,0,0,False,EelTrap Region,183
7/17/2019 2:05:04 PM,(-308.7, 2.8, 115.6),(5.6, 294.3, 360.0),T¢mme åleruse,0,,0,0,False,EelTrap Region,184
